Km,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,lgCconst,Cconst,lgCcat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,polym,Complexity,Vmax_log
0.989,1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.301029996,2.0,-2.0,4.668907502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,0.0,6.0,11.50371352,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.5180803396455147
2.845,1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.301029996,2.0,-2.0,5.07058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,0.0,6.0,11.50371352,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.5502640318123078
0.431,1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.301029996,2.0,-2.0,5.84817002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,0.0,6.0,11.50371352,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.1859742708423187
0.19,1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.301029996,2.0,-2.0,6.668149413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,0.0,6.0,11.50371352,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.041754907481152
0.196,1,2.63,1.32,0.3934,7.0,25.0,3,4.0,-3.0,0.243038049,0.301029996,2.0,-2.0,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,0.0,6.0,11.50371352,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.029963378482643
1.16,1,2.63,1.32,-0.0338,7.0,25.0,3,4.0,-3.0,0.698970004,0.0,1.0,-2.0,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,0.0,11.50371352,6.0,-0.480086286,0.322470707,0.0,0.0,0.0,-2.886056647693163
0.31,1,2.81,1.063,0.016,4.0,35.0,3,3.0,-0.124938737,0.903089987,0.51851394,3.3,-2.431798276,1.959637541,66500.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,62.0,52.0,40.5,21.59,21.6,5.394814815,6.0,-0.397062581,0.054727625,-2.205048427,326.8873443,177.0,-4.085656842880559
0.12,1,2.81,1.063,0.016,4.0,35.0,3,3.0,-0.602059991,0.602059991,-0.769551079,0.17,-2.431798276,1.959637541,66500.0,1.0,203.434,39.28206812,0.0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0.0,0.0,6.9237372,-0.535385563,5.897745344,0.0,0.0,40.5,52.0,21.59,21.6,6.0,5.394814815,-0.254557431,-0.254557431,-2.205048427,326.8873443,177.0,-4.243363891754152
0.113,1,2.516,1.495,1.645,7.0,25.0,3,7.0,-2.0,-1.0,0.397940009,2.5,-1.235435671,3.193373968,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,335.0,70.0,40.5,140.62,141.0,0.0,6.0,0.0,0.0,0.0,0.744452065,0.0,-4.7447274948966935
0.436,1,2.516,1.495,1.645,7.0,25.0,3,7.0,-1.0,0.0,-2.0,0.01,-1.557856057,3.193373968,192.12,0.2,258.069,0.0,5.969305288,0.0,11.45982806,-2.4e-07,0.0,-2.974537037,0.0,-2.974537037,24.78025382,-0.550041816,0.0,0.0,0.0,40.5,70.0,140.62,141.0,6.0,0.0,-0.254557431,-0.254557431,0.0,0.744452065,0.0,-6.177831920631983
0.25,1,2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.602059991,0.0,1.0,-1.698970004,4.586750101,150000.0,0.2,93.557,0.0,0.0,3.9375,9.007600566,0.0,0.0,0.0,6.076020107,4.909722222,6.544756406,-0.327052285,0.0,12.65495579,226.0,52.0,40.5,26.02,26.0,5.99273862,6.0,-0.39829863,0.037337328,-1.606233206,1603.300662,0.0,-3.975925012692574
0.35,1,2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.903089987,0.0,1.0,-1.698970004,4.586750101,150000.0,0.2,93.557,0.0,0.0,3.9375,9.007600566,0.0,0.0,0.0,6.076020107,4.909722222,6.544756406,-0.327052285,0.0,12.65495579,0.0,40.5,52.0,26.02,26.0,6.0,5.99273862,-0.254557431,-0.254557431,-1.606233206,1603.300662,0.0,-3.7969671129852895
0.86,1,2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.903089987,0.0,1.0,-1.698970004,4.613457285,150000.0,0.2,93.557,0.0,0.0,3.9375,9.007600566,0.0,0.0,0.0,6.076020107,4.909722222,6.544756406,-0.327052285,0.0,12.65495579,0.0,40.5,52.0,26.02,26.0,6.0,5.99273862,-0.254557431,-0.254557431,-1.606233206,1603.300662,0.0,-3.4590451910738675
0.02,1,2.4318,1.1424,1.2,4.5,37.0,3,5.8,-1.698970004,-1.031517051,0.301029996,2.0,-0.602486023,4.288696261,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,-2.230981606,0.999983537,0.0,-4.536107011014093
0.016,1,2.4318,1.1424,1.101,4.5,37.0,3,5.8,-2.0,-1.031517051,0.301029996,2.0,-0.602486023,4.76035462,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,-2.230981606,0.999983537,0.0,-4.7544873321858505
0.01,1,2.4618,1.0074,1.067,4.5,37.0,3,5.8,-2.0,-1.27572413,0.301029996,2.0,-0.602486023,4.380211242,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,-2.230981606,0.999983537,0.0,-4.889410289700751
0.16,1,2.264,1.35,-0.1044,5.0,25.0,3,7.0,-1.602059991,-0.301029996,-0.301029996,0.5,-2.431798276,1.83835157,40000.0,1.0,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.77,60.8,5.99273862,6.0,-0.39829863,0.037337328,-2.048432766,230.9308824,120.0,-2.6478174818886377
0.75,1,2.264,1.35,-0.1044,5.0,25.0,3,7.0,-3.0,0.079181246,-2.0,0.01,-2.431798276,1.83835157,40000.0,1.0,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,0.0,40.5,52.0,60.77,60.8,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432766,230.9308824,120.0,-2.575118363368933
0.29,1,2.4404,1.1954,-0.29,4.0,37.0,3,7.0,-1.301029996,0.698970004,3.301029996,2000.0,-1.397940009,5.62518379,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030858,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,-2.230981606,0.999983537,0.0,-4.4089353929735005
0.0352,1,2.532,1.3544,-0.07,3.5,40.0,3,4.0,-1.698970004,-0.522878745,-0.698970004,0.2,-1.920818754,6.496116357,72.498,1.0,82.106,6.9237372,0.0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0.0,12.39368714,-0.348825792,5.824404498,18.21809164,226.0,52.0,40.5,28.68,0.2,5.99273862,6.0,-0.39829863,0.037337328,-1.682965305,0.0,44.0,-4.548213564475709
0.134,1,2.5448,1.3148,-0.07,3.5,40.0,3,4.6,-1.301029996,0.0,-1.0,0.1,-1.920818754,6.496116357,72.498,1.0,82.106,6.9237372,0.0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0.0,12.39368714,-0.348825792,5.824404498,18.21809164,0.0,40.5,52.0,28.68,0.2,6.0,5.99273862,-0.254557431,-0.254557431,-1.682965305,0.0,44.0,-4.536107011014093
0.112,1,2.771,1.299,0.0782,3.5,40.0,3,7.0,-1.698970004,-0.522878745,-0.698970004,0.2,-1.920818754,5.165008357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-5.327902142064283
0.254,1,2.771,1.299,-0.0252,3.5,40.0,3,7.0,-1.301029996,0.0,-1.0,0.1,-1.920818754,4.830284758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-5.410050398674292
0.307,1,2.8098,1.1762,-0.01,4.6,25.0,3,6.0,-3.0,-0.045757491,2.799340549,630.0,-0.77457904,3.063567897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-2.9746941347352296
0.16,1,2.259,1.571,0.5566,6.78,34.6,3,7.0,-3.0,-0.096910013,0.079181246,1.2,-1.698970004,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65e-07,0.0,-1.00462963,0.0,4.939814815,5.752853607,-1.0,4.483030858,0.0,226.0,52.0,40.5,63.32,14.3736905,5.99273862,6.0,-0.39829863,0.037337328,-2.23098207,0.750488554,0.0,-4.939302159646388
1.158,1,2.259,1.571,0.829,6.78,37.0,3,7.0,-3.0,0.255272505,-0.22184875,0.6,-1.698970004,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65e-07,0.0,-1.00462963,0.0,4.939814815,5.752853607,-1.0,4.483030858,0.0,0.0,40.5,52.0,63.32,14.37368958,6.0,5.99273862,-0.254557431,-0.254557431,-2.23098207,0.750488554,0.0,-4.663540266151471
0.85,1,2.724,1.07,-0.119,4.0,40.0,3,7.0,-0.698970004,0.204119983,-0.698970004,0.2,-1.397940009,6.903089987,20000.0,0.2,106.121,0.0,26.42752786,1.75,5.88,1.05e-07,0.125,-0.125,0.0,0.0,0.0,-0.393990542,13.21376393,0.0,226.0,52.0,40.5,52.99,53.0,5.99273862,6.0,-0.39829863,0.037337328,-1.699066797,188.4641117,0.0,-3.875821944525325
1.66,1,2.724,1.07,-0.119,4.0,40.0,3,7.0,-3.0,1.204119983,-0.494850022,0.32,-1.397940009,6.903089987,20000.0,0.2,106.121,0.0,26.42752786,1.75,5.88,1.05e-07,0.125,-0.125,0.0,0.0,0.0,-0.393990542,13.21376393,0.0,0.0,40.5,52.0,52.99,53.0,6.0,5.99273862,-0.254557431,-0.254557431,-1.699066797,188.4641117,0.0,-4.111259039317107
0.139,1,2.73,1.289,-0.084,4.0,40.0,3,7.0,-0.602059991,-0.124938737,2.903089987,800.0,-0.939360788,2.709269961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-2.3467874862246565
0.04,1,2.19,1.38,-0.225,4.0,30.0,3,4.0,-3.0,-0.040958608,1.113943352,13.0,-1.219338584,4.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.050609993355088
13.2,1,2.19,1.38,-0.225,4.0,30.0,3,4.0,-3.0,1.653212514,-1.0,0.1,-1.838720586,4.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.812479279163537
7.44,1,2.205,1.31,-0.225,4.0,30.0,3,4.0,-3.0,1.653212514,-1.0,0.1,-1.838720586,4.584331224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.9318141382538383
0.0348,1,2.05,1.405,-0.59,5.0,20.0,3,7.0,-3.0,0.0,2.301029996,200.0,-0.397940009,10.19382003,288.38,0.2,288.385,6.420821623,6.606881965,2.242565716,14.28271984,0.0,0.0,-4.484381926,0.0,0.0,0.0,-0.725519272,12.84164325,0.0,226.0,52.0,40.5,66.43,74.8,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.999982662,0.0,-3.134303940083929
0.007,1,2.24,1.285,0.17,4.0,40.0,3,6.0,-3.0,-1.124938737,1.113943352,13.0,-2.175874166,4.959637541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.047691990337875
12.0,1,2.24,1.285,0.17,4.0,40.0,3,6.0,-3.0,1.62324929,-1.0,0.1,-2.175874166,4.959637541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.6595558851598815
0.0095,1,2.135,1.395,-0.2,4.0,40.0,1,6.0,-3.0,-0.903089987,1.113943352,13.0,-2.096910013,3.243038049,131.2,0.2,129.159,12.84164325,5.917906046,0.0,2.351355522,2.49148353,0.094907407,-0.736111111,0.0,5.499074074,6.041840829,-0.480983219,19.26246487,0.0,226.0,52.0,40.5,63.32,-2.0,5.99273862,6.0,-0.39829863,0.037337328,-2.071186471,1.015802228,0.0,-4.447331783887806
3.62,1,2.135,1.395,-0.2,4.0,40.0,1,6.0,-3.0,1.591064607,-1.0,0.1,-2.096910013,3.243038049,131.2,0.2,129.159,12.84164325,5.917906046,0.0,2.351355522,2.49148353,0.094907407,-0.736111111,0.0,5.499074074,6.041840829,-0.480983219,19.26246487,0.0,0.0,40.5,52.0,63.32,-2.0,6.0,5.99273862,-0.254557431,-0.254557431,-2.071186471,1.015802228,0.0,-4.251811972993799
0.0323,1,2.7972,1.039,0.1204,4.5,25.0,3,6.0,-3.0,-0.045757491,2.42258984,264.6,-1.301029996,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.06398920428479
2.01,1,2.21,1.312,0.045,3.0,30.0,3,4.0,1.397940009,2.397940009,-0.193820026,0.64,-1.309031028,1.341474094,307.33,0.2,307.328,6.420821623,0.0,-0.566597345,9.150713742,4.208861414,0.025618544,-1.219679189,0.0,5.229708173,12.17367523,-0.480086286,0.0,0.0,226.0,52.0,40.5,158.82,-4.5,5.99273862,6.0,-0.39829863,0.037337328,-2.157158002,1.000006508,0.0,-4.009661145212399
0.274,1,2.455,0.75,-0.06,4.0,25.0,3,6.0,-3.0,-0.096910013,2.602059991,400.0,-1.698970004,5.447158031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.166852888087215
1.502,1,1.9,1.1,0.024,4.0,40.0,3,7.0,-0.698970004,0.204119983,1.301029996,20.0,-1.359132585,3.237543738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.83209218999852
0.065,1,1.9,1.1,-0.0252,4.0,40.0,3,7.0,1.301029996,2.301029996,-0.494850022,0.32,-0.685193746,3.237543738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.247951552180561
0.0653,1,2.01,0.893,-0.018,4.0,40.0,3,3.0,-1.301029996,-0.045757491,0.698970004,5.0,-2.0,6.528273777,30000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,269.9201036,0.0,-4.020451625295905
2.907,1,2.01,0.893,-0.018,4.0,40.0,3,3.0,0.0,1.301029996,-1.0,0.1,-2.0,6.528273777,30000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,20.31,0.4,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432761,269.9201036,0.0,-4.15676722190199
0.094,1,2.54,1.51,1.69,4.5,25.0,3,7.0,-3.0,-0.397940009,0.77815125,6.0,-0.621547679,3.903089987,1135.0,1.0,1134.987,0.0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0.0,0.0,0.0,-0.393566318,0.0,0.0,226.0,52.0,40.5,554.05,-15.0,5.99273862,6.0,-0.39829863,0.037337328,-2.495559109,1.000011454,1480.0,-2.835647144215563
0.543,1,1.9,0.91,0.52,6.0,30.0,3,7.0,-1.301029996,-0.602059991,1.0,10.0,-0.621547679,0.903089987,1135.0,1.0,1134.987,0.0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0.0,0.0,0.0,-0.393566318,0.0,0.0,226.0,52.0,40.5,554.05,-15.0,5.99273862,6.0,-0.39829863,0.037337328,-2.495559109,1.000011454,1480.0,-3.344861565188618
0.157,1,2.54,0.865,-0.004,4.0,45.0,3,7.0,-3.0,0.0,2.0,100.0,-0.602059991,7.869747871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.7318902701915215
10.88,1,2.54,0.865,0.0666,4.0,45.0,3,7.0,-3.0,2.301029996,0.0,1.0,-0.602059991,7.869747871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-3.971022294791222
1.61,1,2.807,1.417,0.077,4.0,40.0,3,4.0,-1.0,0.301029996,-0.698970004,0.2,-1.420216403,9.528273777,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,40.46,-1.4,5.99273862,6.0,-0.39829863,0.037337328,-1.699066797,1.000032223,0.0,-4.580044251510242
0.046,1,2.807,1.417,0.077,4.0,40.0,3,4.0,-1.301029996,-0.397940009,-0.102372909,0.79,-1.420216403,9.528273777,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,40.46,-1.4,6.0,5.99273862,-0.254557431,-0.254557431,-1.699066797,1.000032223,0.0,-5.431798275933005
0.0059,1,2.873,1.367,0.077,7.0,41.0,2,4.0,-3.0,-1.0,-1.0,0.1,-1.698970004,5.176091259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,70.0,40.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-2.176525770829699
0.0006,1,2.873,1.367,0.077,7.0,41.0,2,4.0,-3.0,-1.0,-2.301029996,0.01,-1.698970004,5.176091259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,70.0,0.0,0.0,6.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,-2.6090648928966207
0.0062,1,2.807,1.417,0.077,7.0,41.0,2,4.0,-3.0,-1.0,-1.0,0.1,-1.698970004,5.176091259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,70.0,40.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-2.073143291050308
0.0004,1,2.807,1.417,0.077,7.0,38.0,2,4.0,-3.0,-1.0,-2.301029996,0.01,-1.698970004,5.176091259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,70.0,0.0,0.0,6.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,-2.603800652904264
0.0313,1,2.707,1.497,0.077,7.0,41.0,3,4.0,-3.0,-1.0,-1.0,0.1,-1.698970004,3.301029996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,70.0,40.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.7853298350107671
0.0329,1,2.707,1.497,0.077,7.0,38.0,3,4.0,-3.0,-1.0,-2.301029996,0.01,-1.698970004,3.301029996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,70.0,0.0,0.0,6.0,0.0,-0.254557431,-0.254557431,0.0,0.0,0.0,1.4409090820652175
1.024,1,2.707,1.497,0.077,6.0,25.0,2,4.0,-0.698970004,-0.096910013,1.0,10.0,0.0,5.0,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,40.46,-1.4,5.99273862,6.0,-0.39829863,0.037337328,-1.699066797,1.000032223,0.0,-4.543633966870957
0.0998,1,2.707,1.497,0.077,6.0,25.0,2,4.0,0.0,1.698970004,-0.096910013,0.8,0.0,5.0,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,0.0,40.5,52.0,40.46,-1.4,6.0,5.99273862,-0.254557431,-0.254557431,-1.699066797,1.000032223,0.0,-4.133712660915805
2.02,1,2.74,0.88,0.1,4.0,40.0,3,6.0,-0.698970004,0.301029996,-0.823908741,0.15,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-4.324221658325915
0.06,1,2.74,0.88,0.1,4.0,40.0,3,6.0,-3.0,-0.522878745,0.0,1.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.45717457304082
0.36,1,2.876,1.068,-0.104,3.6,55.0,3,0.0,-1.0,0.113943352,-0.22184875,0.6,-1.698970004,11.70926996,84.912,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,0.0,0.0,-3.801342913045578
0.11,1,2.876,1.068,-0.104,3.6,55.0,3,0.0,-0.22184875,1.0,-0.096910013,0.8,-1.698970004,11.70926996,84.912,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,20.31,0.4,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432761,0.0,0.0,-3.2533658010624213
0.055,1,2.863,1.079,-0.0174,4.0,60.0,3,7.0,-3.0,-0.522878745,1.787903851,356.03,-0.698970004,11.22108807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,0.0,5.99273862,6.0,-0.39829863,0.037337328,0.0,0.0,0.0,-3.772627557710364
0.47,1,2.863,1.079,0.0536,4.0,60.0,3,7.0,-1.823908741,-0.301029996,0.301029996,2.0,-0.698970004,11.22108807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,0.0,6.0,5.99273862,-0.254557431,-0.254557431,0.0,0.0,0.0,-4.224753740259764
0.0082,1,2.205,1.31,-0.225,4.0,40.0,1,4.0,-3.0,-0.920818754,1.113943352,13.0,-2.175874166,3.301029996,84.912,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,20.31,0.4,5.99273862,6.0,-0.39829863,0.037337328,-2.048432761,0.0,0.0,-4.060480747381382
9.36,1,2.205,1.31,-0.225,4.0,40.0,1,4.0,-3.0,1.698970004,-1.0,0.1,-2.175874166,3.301029996,84.912,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,20.31,0.4,6.0,5.99273862,-0.254557431,-0.254557431,-2.048432761,0.0,0.0,-3.7166987712964494
