activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,XLogP,MaxEStateIndex.1,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,Complexity,Vmax_log
1,2.882,1.111,0.0673,3.0,25.0,3,7.0,-0.096910013,0.187097501,0.8,1.5385,0.903089987,-1.397940009,0.04,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.088842391260023
1,2.54,1.51,1.69,4.0,40.0,3,2.8,-0.698970004,-0.15490196,0.2,0.7,-1.0,-0.301029996,0.5,0.903089987,50000.0,1.0,173.393,0.0,0.0,0.0,2.419322814,3.257586161,0.946759259,-1.058641975,0.0,0.0,0.0,-0.479509126,0.0,0.0,226.0,52.0,40.5,1.3,5.99273862,-0.39829863,0.037337328,-1.839346873,64.0,-5.157390760389438
1,2.821,1.121,0.021,3.5,45.0,2,3.0,-1.0,0.698970004,0.1,5.0,-0.522878745,-2.096910013,0.008,6.496420368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.806875401645539
1,2.752,1.145,-0.455,4.0,25.0,1,4.0,-1.0,-0.096910013,0.1,0.8,0.301029996,-0.522878745,0.3,3.903089987,292.24,0.2,292.244,0.0,26.17902562,-2.250544218,8.824913728,4.494378507,0.070277778,-1.227528555,0.0,0.0,13.08951281,-0.480285664,9.799819462,0.0,226.0,52.0,40.5,-5.9,5.99273862,-0.39829863,0.037337328,-2.229253152,0.0,-4.442492798094342
1,2.666,1.138,-0.526,4.5,37.0,3,7.0,-3.0,-0.22184875,0.001,0.6,1.602059991,-1.698970004,0.02,8.334453751,58000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,40.5,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.441291429466834
1,2.367,1.403,1.363,4.0,25.0,3,7.0,-2.301029996,-1.0,0.005,0.1,1.698970004,-2.728158393,0.00187,4.193820026,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,226.0,52.0,40.5,-1.6,5.99273862,-0.39829863,0.037337328,-2.133673373,0.0,-3.694648630553376
1,2.5048,1.0498,0.5012,3.6,37.0,3,7.0,-2.0,-0.301029996,0.01,0.5,0.301029996,-2.744727495,0.0018,5.53529412,2450.0,1.0,401.632,32.10410811,34.35677988,4.25882859,22.37986135,0.0,0.25,-0.664233856,21.14301595,0.0,6.420821623,-0.63336035,26.05540717,17.35929324,0.0,883.0,40.5,22.16844777,11.3319983,-0.744035145,0.211204803,-2.265412425,10.0,-3.9913998282380825
2,2.802,1.084,-0.103,4.0,25.0,3,3.0,-2.0,-0.397940009,0.01,0.4,0.0,-1.397940009,0.04,7.178272696,140.19,0.2,140.19,0.0,40.01214713,7.125,1.707240443,1.897366596,1.1875,1.1875,0.0,0.0,0.0,-0.264357216,0.0,0.0,226.0,52.0,40.5,0.3,5.99273862,-0.39829863,0.037337328,-2.557662215,0.0,-3.995678626217357
1,2.487,1.493,-0.04,3.5,25.0,2,6.0,-3.0,0.0,0.001,1.0,2.0,-1.0,0.1,3.079181246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.844663962534939
1,2.433,1.48,0.263,4.5,60.0,3,7.0,-1.301029996,-0.124938737,0.05,0.75,0.397940009,-2.301029996,0.005,2.096910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.4888388361518827
1,2.807,1.417,0.077,4.0,40.0,3,4.0,-1.0,0.301029996,0.1,2.0,-0.698970004,-1.420216403,0.038,9.528273777,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,-1.4,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,-4.580044251510242
1,2.2,1.35,0.492,4.0,35.0,3,0.0,-1.602059991,-0.522878745,0.025,0.3,0.698970004,-4.415668776,3.84e-05,1.632204133,1701.19,1.0,1701.206,121.3273414,55.63451492,-1.707881529,33.36010515,1.086959255,0.294681878,-3.118202658,0.0,-9.889215572,0.0,-0.504143738,0.0,176.9618563,226.0,52.0,40.5,6.2,5.99273862,-0.39829863,0.037337328,-2.434963196,3570.0,-4.769551078621726
1,2.535,1.095,-0.595,3.0,30.0,3,7.0,-2.301029996,-0.823908741,0.005,0.15,0.0,-0.698970004,0.2,1.590599095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-2.551448260798422
1,2.75,1.32,0.1837,3.6,37.0,3,7.0,-2.0,-0.096910013,0.01,0.8,2.698970004,-1.22184875,0.06,7.799340549,62.07,0.2,62.068,0.0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0.0,0.0,0.0,-0.393990542,0.0,0.0,226.0,52.0,40.5,-1.4,5.99273862,-0.39829863,0.037337328,-1.699066797,0.0,0.4313637641589873
1,2.771,1.299,-0.0356,5.0,25.0,3,7.0,-1.397940009,-0.920818754,0.04,0.12,0.914806254,-0.397940009,0.4,5.397940009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.943095148663527
1,2.739,1.06,0.006,5.0,45.0,3,7.0,-0.301029996,1.0,0.5,10.0,2.0,0.0,1.0,7.193820026,200.0,0.2,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,62.0,52.0,40.5,-0.1,5.394814815,-0.397062581,0.054727625,-1.241764757,0.0,-4.229147988357856
2,2.05,0.82,0.675,4.0,50.0,1,7.0,-2.0,0.301029996,0.01,2.0,0.0,-0.301029996,0.5,3.69019608,184.6,1.0,153.181,30.66176366,0.0,0.54584845,3.253808597,2.864712197,0.087083333,-0.091878307,6.066367068,6.237682351,0.0,-0.504259893,5.563451492,23.7625527,226.0,52.0,45.78,-1.43495351,5.99273862,-0.39829863,0.037337328,-2.000379653,119.0,-4.064996848546345
2,2.667,1.177,-0.29,4.0,25.0,3,7.0,-1.0,-0.187086643,0.1,0.65,0.0,-0.48148606,0.33,3.025800515,55000.0,0.2,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,226.0,52.0,42.8,0.4,5.99273862,-0.39829863,0.037337328,-2.048432761,0.0,-3.721246399047171
1,2.771,1.299,0.2534,5.0,25.0,3,7.0,0.301029996,1.079181246,2.0,12.0,-0.07752801,-0.397940009,0.4,5.397940009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.987162775294828
1,2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.001,2.0,0.301029996,-2.0,0.01,5.84817002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,160.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.1859742708423187
1,2.264,1.35,-0.1044,5.0,25.0,3,7.0,-1.602059991,-0.301029996,0.025,0.5,-0.301029996,-2.431798276,0.0037,1.83835157,40000.0,1.0,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,120.0,-2.6478174818886377
1,2.44,1.397,-0.024,4.0,41.0,3,6.0,0.096910013,1.477121255,1.25,30.0,0.0,-1.48148606,0.033,4.193820026,20000.0,1.0,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,0.0,40.5,52.0,-0.1,6.0,-0.254557431,-0.254557431,-1.241764757,10.0,-4.096367483915762
1,2.2,0.73,0.83,4.0,30.0,3,7.0,-3.0,2.903089987,0.001,800.0,-0.777283529,-2.777283529,0.00167,3.371554923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-5.075720713938118
1,2.761,1.137,-0.047,4.6,25.0,3,7.0,-3.0,-4.0,0.0,0.0001,0.562292864,-1.698970004,0.02,1.244920044,153.18,1.0,153.181,30.66176366,0.0,0.54584845,3.253808597,2.864712197,0.087083333,-0.091878307,6.066367068,6.237682351,0.0,-0.504259893,5.563451492,23.7625527,0.0,40.5,52.0,-1.0,6.0,-0.254557431,-0.254557431,-2.000379653,119.0,-4.402304814074488
2,2.774,1.059,0.163,4.0,25.0,1,7.0,-1.301029996,-0.744727495,0.05,0.18,0.0,-1.0,0.1,8.130333768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.6635402661514704
2,2.502,1.487,1.619,4.5,30.0,3,7.0,-0.096910013,0.579783597,0.8,3.8,0.0,-1.91579774,0.14078,4.221153322,364.45,1.0,586.653,24.48111484,27.68777235,3.625283579,25.74673621,-5.94e-07,0.0,-4.631075326,24.26546827,0.755694444,0.0,-1.0,16.3085628,42.15736728,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,0.0,262.0,-4.581698708680254
1,2.923,1.094,-0.071,4.0,25.0,1,3.0,-3.0,0.84509804,0.001,7.0,0.342991622,-0.245242711,4.2966,5.494850022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-1.889410289700751
2,2.2336,1.158,0.7226,4.0,31.0,3,7.0,-3.0,0.301029996,0.001,2.0,0.0,-0.967034293,6.05728,3.438384107,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,42.8,59.55755322,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-4.508638306165727
1,2.7268,1.1422,0.1037,3.0,25.0,3,6.4,-0.698970004,-0.096910013,0.2,0.8,0.903089987,-1.397940009,0.04,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.9738754832545498
1,2.753,1.183,-0.5,4.5,25.0,3,7.0,-1.0,-0.22184875,0.1,0.6,0.653212514,0.681241237,4.8,7.140633725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.201349354554731
1,2.24,1.285,0.17,7.0,37.0,3,6.0,-3.0,0.301029996,0.001,2.0,2.522444234,-2.173925197,0.0067,3.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-6.42021640338319
1,2.2192,0.944,0.603,4.0,30.0,3,7.0,-1.0,0.0,0.1,1.0,-0.301029996,-1.22184875,0.06,9.528273777,55000.0,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,0.0,40.5,52.0,60.8,6.0,-0.254557431,-0.254557431,-2.048432766,0.0,-4.078313524516398
1,2.2508,1.1436,1.2,4.0,25.0,3,7.0,-2.0,-0.22184875,0.01,0.6,3.301029996,-1.123957752,0.114,3.922488114,55000.0,0.2,479.391,12.62077651,19.44852521,3.690277778,12.99444315,4.77e-07,0.208333333,-2.738425926,11.09986462,-2.738425926,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,-2.178396256,0.0,-3.2218487496163566
1,2.8566,1.1062,0.0146,4.0,25.0,1,7.0,-2.301029996,0.0,0.005,1.0,-0.602059991,-1.301029996,0.05,4.602059991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.6439741428068775
1,2.28,1.35,0.6,4.0,35.0,3,7.0,-1.0,0.176091259,0.1,1.5,-1.0,-1.185036712,0.1566,2.43874007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.168770306132937
1,2.8566,1.1062,0.0146,4.0,25.0,3,7.0,0.301029996,1.301029996,2.0,20.0,-1.0,-0.522878745,0.3,7.959637541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.617982957425132
1,2.2508,1.1436,1.2,4.0,55.0,3,7.0,-1.602059991,-0.22184875,0.025,0.6,3.301029996,-1.123957752,0.114,3.765817515,55000.0,0.2,287.268,12.62077651,6.606881965,3.690277778,6.919857351,2.17e-07,0.208333333,-1.417962963,11.09986462,0.0,12.96557803,-0.5050473,12.96557803,24.29722032,226.0,52.0,40.5,59.55766483,5.99273862,-0.39829863,0.037337328,-2.133673375,0.0,-3.086186147616284
1,2.4526,1.3156,0.2348,4.5,37.8,3,7.0,1.0,2.77815125,10.0,600.0,-0.096910013,-4.698970004,2e-05,5.927673409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.1456939581989194
1,2.171,1.224,1.006,4.0,25.0,3,7.0,-1.0,1.698970004,0.1,50.0,-1.301029996,-4.173925197,6.7e-05,6.339824077,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,0.0,40.5,52.0,-1.6,6.0,-0.254557431,-0.254557431,-2.133673373,0.0,-4.576754126063192
1,2.923,1.094,-0.071,7.4,25.0,1,3.0,-2.0,0.77815125,0.01,6.0,-0.698970004,-1.698970004,0.02,6.884591475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-2.332547047110046
1,2.796,1.07,-0.014,3.0,34.0,3,7.0,-0.732828272,-0.431798276,0.185,0.37,2.591064607,-2.522878745,0.003,4.766495177,1300000.0,0.2,171.196,12.62077651,0.0,5.444953704,5.346002064,2.61e-07,0.208333333,-0.833333333,11.09986462,0.0,19.88931523,-0.481433475,19.88931523,12.77889057,226.0,52.0,40.5,57.6,5.99273862,-0.39829863,0.037337328,-2.048432769,0.0,-4.673664139071248
1,3.114,1.271,-0.005,7.0,36.0,3,5.6,-0.096910013,0.301029996,0.8,2.0,0.698970004,-1.173925197,0.067,5.709269961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.2097148359667584
2,2.2,0.73,0.83,4.2,39.0,3,3.0,-1.0,0.698970004,0.1,5.0,0.0,-0.623552031,0.3322,4.094010856,342.4,0.2,342.406,48.53093655,0.0,0.0,9.484724354,1.51e-07,0.806666667,0.806666667,24.78737429,0.0,24.78737429,-0.324959543,23.27145111,97.58377911,180.8,49.7,50.38,22.62595131,10.33465372,-0.477639246,0.335179028,-2.016188534,0.0,-4.149966742310231
2,2.802,1.084,-0.103,4.0,34.0,1,5.6,-2.0,-0.096910013,0.01,0.8,0.0,-1.301029996,0.05,7.677698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-4.022276394711152
1,2.29,1.065,0.371,4.0,50.0,3,7.0,0.698970004,2.0,5.0,100.0,-0.096910013,0.0,1.0,3.903089987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-4.254925208417943
1,2.5956,1.2096,1.445,4.5,37.0,1,7.0,-0.698970004,0.0,0.2,1.0,2.0,-0.735934178,0.2056,3.096910013,100000.0,1.0,702.256,24.99368346,61.4795111,12.32227432,29.60216084,-2.82e-07,0.0,-1.417962963,0.0,0.0,0.0,-1.0,22.05557453,36.82824132,0.0,883.0,40.5,63.3,11.3319983,-0.744035145,0.211204803,-2.258365455,91.0,-4.767003889607846
1,2.488,1.478,1.592,4.5,30.0,3,7.0,-0.096910013,0.579783597,0.8,3.8,1.301029996,-1.278380411,0.54052,4.221153322,364.45,1.0,586.653,24.48111484,27.68777235,3.625283579,25.74673621,-5.94e-07,0.0,-4.631075326,24.26546827,0.755694444,0.0,-1.0,16.3085628,42.15736728,226.0,52.0,40.5,107.0,5.99273862,-0.39829863,0.037337328,0.0,262.0,-3.742321425130816
1,2.75,1.32,1.3246,3.8,45.0,3,7.0,-1.698970004,-1.096910013,0.02,0.08,-0.602059991,-0.522878745,0.3,4.431363764,390.3,1.0,648.423,56.58281356,5.969305288,0.0,13.64973917,3.14e-07,0.0,-2.974537037,24.26546827,-1.108588435,57.80650822,-0.550041816,32.31734529,70.78474251,226.0,52.0,40.5,97.01848342,5.99273862,-0.39829863,0.037337328,0.0,735.0,-4.583359492661719
1,2.667,1.177,-0.29,7.5,30.0,3,7.0,0.698970004,1.602059991,5.0,40.0,2.945468585,-2.698970004,0.002,2.334453751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-5.586700235918748
1,2.44,1.397,-0.024,4.0,35.0,3,6.0,-3.0,1.77815125,0.001,60.0,0.0,-1.0,0.1,7.773193821,5000.0,1.0,44.053,0.0,13.21376393,2.0,0.206165084,2.25,1.0,1.0,0.0,0.0,0.0,-0.376667636,13.21376393,0.0,0.0,40.5,52.0,-0.1,6.0,-0.254557431,-0.254557431,-1.241764757,10.0,-3.9746941347352296
1,2.75,1.32,0.5026,4.0,48.0,3,7.0,2.0,2.698970004,100.0,500.0,2.389166084,0.301029996,2.0,6.752029231,10000.0,1.0,504.438,0.0,19.82064589,-2.126505832,12.85728736,1.955293032,0.062261474,-2.041300634,0.0,0.0,0.0,-0.393566515,0.0,0.0,226.0,52.0,40.5,-7.2,5.99273862,-0.39829863,0.037337328,-2.424394295,625.0,-3.9355420107730814
1,2.5204,1.3132,0.83,4.0,30.0,3,6.4,-3.0,-0.698970004,0.001,0.2,1.0,-0.713727247,0.581,2.709269961,267.49,0.2,716.661,32.10410811,12.57618725,1.587485997,34.74509195,-1.94e-07,0.0,-2.974537037,0.0,-2.974537037,31.20107544,-0.550041816,12.84164325,23.67036996,226.0,52.0,40.5,90.64217492,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.166151950468852
1,2.115,1.29,-0.38,3.8,25.0,3,7.0,2.0,2.544068044,100.0,350.0,0.0,-1.397940009,0.04,2.62518379,790.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.997833938243492
1,2.209,1.515,-0.1564,3.0,35.0,3,7.0,-0.602059991,0.176091259,0.25,1.5,2.0,-1.301029996,0.05,12.52827378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.00436480540245
2,2.37,1.1686,0.5208,7.4,35.0,3,7.0,-2.0,-0.455931956,0.01,0.35,0.0,-1.0,0.1,5.709269961,307.33,1.0,307.328,6.420821623,0.0,-0.566597345,9.150713742,4.208861414,0.025618544,-1.219679189,0.0,5.229708173,12.17367523,-0.480086286,0.0,0.0,176.6,52.68,50.38,-4.5,10.5324452,-0.5050473,0.377497234,-2.157158002,389.0,-0.0423927129399047
1,1.9,1.1,0.024,4.0,40.0,3,7.0,-0.698970004,0.204119983,0.2,1.6,1.301029996,-1.359132585,0.083734,3.237543738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,52.0,40.5,0.0,5.99273862,-0.39829863,0.037337328,0.0,0.0,-3.83209218999852
1,2.1862,1.2416,1.2,4.0,60.0,3,7.0,-1.301029996,0.0,0.05,1.0,1.0,-2.573488739,0.00267,4.193820026,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,226.0,52.0,40.5,-1.6,5.99273862,-0.39829863,0.037337328,-2.133673373,0.0,-3.415329615535651
1,1.944,1.12,0.3266,3.5,50.0,2,6.0,-3.0,0.0,0.001,1.0,2.0,-0.41453927,0.385,5.051152522,89.09,1.0,89.094,6.9237372,0.0,1.418981481,1.76763384,3.257586161,0.731481481,-0.962962963,0.0,4.835648148,0.0,-0.480094234,0.0,0.0,226.0,52.0,40.5,-3.0,5.99273862,-0.39829863,0.037337328,-1.897069453,61.0,-3.984221243610959
1,2.67,1.065,0.17,4.0,35.0,3,2.0,-1.0,0.0,0.1,1.0,0.698970004,0.0,1.0,6.903089987,4000.0,1.0,164.208,12.62077651,6.069221313,7.479675926,6.169584122,2.61e-07,0.208333333,0.208333333,17.16908593,0.0,19.04159814,-0.319671229,12.96557803,25.43384636,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,54.0,-3.6959405337824007
1,2.6534,1.1076,-0.1046,4.0,22.0,3,7.0,-3.0,0.301029996,0.001,2.0,3.301029996,-1.054167042,0.1014,3.849903686,126.388,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61e-07,0.125,-0.125,11.09986462,0.0,12.96557803,-0.393990542,12.96557803,12.77889057,226.0,52.0,40.5,60.8,5.99273862,-0.39829863,0.037337328,-2.048432766,0.0,-4.187086643357144
1,2.44,1.397,-0.024,4.0,25.0,3,7.0,0.301029996,1.096910013,2.0,12.5,0.0,-2.0,0.01,2.096910013,58000.0,1.0,111.144,12.62077651,0.0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0.0,12.96557803,-0.319671229,12.96557803,12.77889057,0.0,40.5,52.0,0.4,6.0,-0.254557431,-0.254557431,-2.048432761,120.0,-4.3223930472795065
2,2.171,1.224,1.006,6.0,37.0,3,7.0,-0.301029996,0.477121255,0.5,3.0,0.0,-2.273272791,0.00533,6.339824077,176.12,0.2,176.124,0.0,6.606881965,-0.671342593,2.99698026,2.796067066,0.671342593,-1.417962963,0.0,0.0,0.0,-0.5050473,0.0,11.51832974,389.0,160.0,42.8,-1.6,11.50371352,-0.480086286,0.322470707,-2.133673373,0.0,-4.400116927926312
1,2.5756,1.2616,1.0328,5.2,25.0,3,5.2,-2.0,0.0,0.01,1.0,-1.0,-1.610833916,0.0245,3.237543738,267.5,0.2,267.501,38.64886452,0.0,3.141017525,17.7,3.007721771,0.862283951,0.862283951,0.0,5.473640837,0.0,-0.330473504,6.544756406,12.15204021,226.0,52.0,40.5,7.6,5.99273862,-0.39829863,0.037337328,-1.991144631,0.0,-4.028724151261895
1,2.63,1.32,-0.0338,7.0,25.0,3,4.0,-3.0,0.698970004,0.001,5.0,0.0,-2.0,0.01,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,160.0,40.5,0.0,11.50371352,-0.480086286,0.322470707,0.0,0.0,-2.886056647693163
1,2.283,1.31,0.163,7.4,37.0,3,7.0,-3.0,1.301029996,0.001,20.0,2.0,-1.698970004,0.02,4.431363764,500000.0,0.2,504.438,0.0,19.82064589,-2.126505832,12.85728736,1.955293032,0.062261474,-2.041300634,0.0,0.0,0.0,-0.393566515,0.0,0.0,62.0,52.0,40.5,-7.2,5.394814815,-0.397062581,0.054727625,-2.424394295,0.0,-3.964970717797632
1,2.3438,1.0792,0.5,4.0,45.0,1,6.0,-1.823908741,-0.795880017,0.015,0.16,2.397940009,-0.698970004,0.2,6.783546282,158.158,0.2,60.1,0.0,0.0,1.194444444,2.92,1.974744871,0.597222222,0.597222222,0.0,9.805555556,13.08951281,-0.329216191,0.0,0.0,226.0,52.0,40.5,-2.0,5.99273862,-0.39829863,0.037337328,-1.715708841,0.0,-5.031050319018657
1,2.44,1.397,-0.024,4.0,25.0,3,6.0,-3.0,1.477121255,0.001,30.0,0.0,-1.48148606,0.033,7.773193821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.7166987712964494
1,2.8122,1.1294,0.0146,4.0,55.0,3,2.0,-2.0,-1.096910013,0.01,0.08,0.0,-0.619788758,0.24,3.528273777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,52.0,0.0,6.0,-0.254557431,-0.254557431,0.0,0.0,-3.42712839779952
